question_id,difficulty,llm_provider,rag_mode,is_trap,apr_eligible,pass_auto,matched_phrases,missing_phrases,forbidden_hit,retrieve_ms,latency_total_ms,ttft_ms,gen_tokens_per_sec,response_preview_chars,notes
Q009,medium,gemini,on,false,true,false,cefaleia,distúrbios visuais,false,369.7,3027.2,1915.1,519.666,"Com base nos trechos recuperados, o documento citado não apresenta uma lista explícita de sinais clínicos de encefalopatia hipertensiva.  *   O **ManualGestaçãoAltoRisco_2022.pdf** foca no manejo da c","{""latency_ms"": 3027.2, ""ttft_ms"": 1915.1, ""rag_ms"": 369.722, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p124:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p398:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1247:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1232:ManualGestacaoAltoRisco 2022"", ""response_len"": 1381, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 519.666, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q010,easy,ollama,on,false,true,true,urgência;emergência,,false,382.0,17459.0,2554.3,32.022,"A nota técnica MG 2024 propõe estratificar o risco gestacional nos níveis **Habitual** e **Alto Risco**, além de destacar situações de **urgência e emergência obstétrica** [3].  **Com base nos trechos","{""latency_ms"": 17459.0, ""ttft_ms"": 2554.3, ""rag_ms"": 382.001, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p10:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p288:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p170:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p153:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 2027, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 15939990274, ""ollama_eval_count"": 472, ""ollama_eval_duration_ns"": 14739877327, ""gen_tokens_per_sec"": 32.022, ""rag_mode"": ""on""}"
Q010,easy,ollama,off,false,true,true,urgência,,false,,9621.6,425.4,32.230,"Não há informação suficiente para responder com base na ""Nota Técnica MG 2024"", pois nenhum trecho desse documento específico foi fornecido no contexto atual.  **Com base nos trechos recuperados:** * ","{""latency_ms"": 9621.6, ""ttft_ms"": 425.4, ""response_len"": 1348, ""ollama_total_duration_ns"": 9552158480, ""ollama_eval_count"": 293, ""ollama_eval_duration_ns"": 9090976031, ""gen_tokens_per_sec"": 32.23, ""rag_mode"": ""off""}"
Q010,easy,gemini,on,false,true,false,,urgência;emergência,false,367.4,4352.1,3089.9,410.825,"A nota técnica de Minas Gerais (2024) destaca, além das classificações de risco habitual e alto risco, a existência de situações denominadas ""fatores de risco que permitem a realização do pré-natal pe","{""latency_ms"": 4352.1, ""ttft_ms"": 3089.9, ""rag_ms"": 367.434, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p10:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p288:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p170:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p153:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1637, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 410.825, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q011,easy,ollama,on,false,true,false,,EPNP,false,367.5,15503.6,2342.0,31.958,"A sigla da estratégia é **PP** (Pré-natal do Parceiro).  *   O documento oficial de 2023 é intitulado ""Guia do pré-natal do parceiro para profissionais de saúde"" [2]. *   A estratégia visa incluir o p","{""latency_ms"": 15503.6, ""ttft_ms"": 2342.0, ""rag_ms"": 367.533, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p258:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p142:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p0:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p134:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022"", ""response_len"": 1703, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13980243098, ""ollama_eval_count"": 416, ""ollama_eval_duration_ns"": 13017165025, ""gen_tokens_per_sec"": 31.958, ""rag_mode"": ""on""}"
Q011,easy,ollama,off,false,true,false,,EPNP,false,,11429.3,439.4,32.238,"Não há informação suficiente para confirmar a sigla da ""Estratégia Pré-Natal do Parceiro"" no guia MS 2023, pois não há dados específicos sobre essa estratégia com essa nomenclatura exata nos protocolo","{""latency_ms"": 11429.3, ""ttft_ms"": 439.4, ""response_len"": 1427, ""ollama_total_duration_ns"": 11356012827, ""ollama_eval_count"": 350, ""ollama_eval_duration_ns"": 10856904527, ""gen_tokens_per_sec"": 32.238, ""rag_mode"": ""off""}"
Q011,easy,gemini,on,false,true,false,,EPNP,false,380.6,3343.0,2428.1,340.268,"O documento fornecido não especifica uma sigla própria para a estratégia, referindo-se a ela como ""Pré-natal do parceiro"" [2].  **Com base nos trechos recuperados:** * O material disponível trata o te","{""latency_ms"": 3343.0, ""ttft_ms"": 2428.1, ""rag_ms"": 380.627, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p258:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p142:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p255:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p984:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1008, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 340.268, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q012,hard,ollama,on,false,false,review,,,false,369.7,14083.3,2693.6,32.314,"Não há informação suficiente no contexto fornecido para confirmar uma recomendação específica da ""oficina MS 2014"", pois os documentos recuperados referem-se a diretrizes gerais do Ministério da Saúde","{""latency_ms"": 14083.3, ""ttft_ms"": 2693.6, ""rag_ms"": 369.727, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p173:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p33:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p327:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p389:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1470, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12419305611, ""ollama_eval_count"": 364, ""ollama_eval_duration_ns"": 11264490206, ""gen_tokens_per_sec"": 32.314, ""human_judge_pending"": true, ""rag_mode"": ""on""}"
Q012,hard,ollama,off,false,false,review,,,false,,10577.0,436.8,32.525,"Não há informação suficiente para responder com base no documento ""MS 2014"" específico, pois não foram injetados trechos de cartilhas ou manuais do Ministério da Saúde nesta requisição; a recomendação","{""latency_ms"": 10577.0, ""ttft_ms"": 436.8, ""response_len"": 1306, ""ollama_total_duration_ns"": 10511117933, ""ollama_eval_count"": 326, ""ollama_eval_duration_ns"": 10022947363, ""gen_tokens_per_sec"": 32.525, ""human_judge_pending"": true, ""rag_mode"": ""off""}"
Q012,hard,gemini,on,false,false,review,,,false,371.8,3618.8,2516.2,395.749,"O Ministério da Saúde recomenda um número mínimo de seis consultas de pré-natal para gestantes [1], [2], [3].  **Com base nos trechos recuperados:** *   O acompanhamento deve ser realizado de forma in","{""latency_ms"": 3618.8, ""ttft_ms"": 2516.2, ""rag_ms"": 371.793, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p173:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p33:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p327:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p389:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1285, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 395.749, ""tok_s_estimated"": true, ""human_judge_pending"": true, ""rag_mode"": ""on""}"
Q013,hard,ollama,on,true,true,true,NAO,,false,371.1,18053.5,2720.7,32.179,"Não, a azitromicina não substitui a penicilina para tratar sífilis na gestante; a penicilina permanece como o único antibiótico adequado conforme o documento.  *   A penicilina benzatina é a droga de ","{""latency_ms"": 18053.5, ""ttft_ms"": 2720.7, ""rag_ms"": 371.055, ""chunks_retrieved"": ""ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualGestacaoAltoRisco_2022#p1084:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p792:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p783:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p667:ManualGestacaoAltoRisco 2022"", ""response_len"": 1900, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 16191549098, ""ollama_eval_count"": 488, ""ollama_eval_duration_ns"": 15165119152, ""gen_tokens_per_sec"": 32.179, ""rag_mode"": ""on""}"
Q013,hard,ollama,off,true,true,false,NAO,,true,,11295.9,505.3,32.432,"Não há informação suficiente para confirmar que a azitromicina substitui a penicilina no tratamento da sífilis na gestante, pois o texto fornecido não contém o ""Manual de Gestação de Alto Risco 2022"" ","{""latency_ms"": 11295.9, ""ttft_ms"": 505.3, ""response_len"": 1435, ""ollama_total_duration_ns"": 11166733506, ""ollama_eval_count"": 346, ""ollama_eval_duration_ns"": 10668384472, ""gen_tokens_per_sec"": 32.432, ""rag_mode"": ""off""}"
Q013,hard,gemini,on,true,true,true,NAO,,false,368.4,3454.2,2747.8,362.299,"Não, a azitromicina não substitui a penicilina para o tratamento da sífilis em gestantes.  **Com base nos trechos recuperados:** * A penicilina é considerada o único antibiótico adequado para o tratam","{""latency_ms"": 3454.2, ""ttft_ms"": 2747.8, ""rag_ms"": 368.35, ""chunks_retrieved"": ""ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualGestacaoAltoRisco_2022#p1084:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p792:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p783:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p667:ManualGestacaoAltoRisco 2022"", ""response_len"": 1118, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 362.299, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q014,medium,ollama,on,false,true,false,dessensibilização,tratamento com penicilina,false,367.0,17450.2,2660.2,32.207,"Não há informação suficiente no contexto fornecido para detalhar a conduta específica do ""ManualGestacaoAltoRisco_2022"", pois os trechos recuperados referem-se a documentos anteriores (2006, 2012, 201","{""latency_ms"": 17450.2, ""ttft_ms"": 2660.2, ""rag_ms"": 367.002, ""chunks_retrieved"": ""CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p77:CadernoDeAtencaoAoPreNatal RiscoHabitual ;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p81:CadernoDeAtencaoAoPreNatal RiscoHabitual ;ManualTecnico_PrenatalPuerperio#p409:ManualTecnico PrenatalPuerperio;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014"", ""response_len"": 1814, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 15758930303, ""ollama_eval_count"": 471, ""ollama_eval_duration_ns"": 14624287357, ""gen_tokens_per_sec"": 32.207, ""rag_mode"": ""on""}"
Q014,medium,ollama,off,false,true,false,tratamento com penicilina,dessensibilização,false,,12044.1,453.9,32.460,"**Com base nos trechos recuperados:** Não há informação suficiente no contexto fornecido para detalhar a conduta específica do Manual de 2022 para gestante com alergia à penicilina e sífilis, pois nen","{""latency_ms"": 12044.1, ""ttft_ms"": 453.9, ""response_len"": 1522, ""ollama_total_duration_ns"": 11955047493, ""ollama_eval_count"": 372, ""ollama_eval_duration_ns"": 11460213335, ""gen_tokens_per_sec"": 32.46, ""rag_mode"": ""off""}"
Q014,medium,gemini,on,false,true,false,dessensibilização,tratamento com penicilina,false,374.1,3647.4,2622.3,391.042,"**Com base nos trechos recuperados:** * Não há informações sobre o ""ManualGestacaoAltoRisco_2022"" nos documentos fornecidos. * Conforme os protocolos disponíveis, em casos de alergia confirmada ou sus","{""latency_ms"": 3647.4, ""ttft_ms"": 2622.3, ""rag_ms"": 374.096, ""chunks_retrieved"": ""CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p77:CadernoDeAtencaoAoPreNatal RiscoHabitual ;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p81:CadernoDeAtencaoAoPreNatal RiscoHabitual ;ManualTecnico_PrenatalPuerperio#p409:ManualTecnico PrenatalPuerperio;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014"", ""response_len"": 1280, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 391.042, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q015,hard,ollama,on,false,false,review,,,false,368.7,19081.5,2793.5,32.150,"A dose de penicilina benzatina varia conforme o estadiamento da sífilis, sendo 2,4 milhões de UI em dose única para casos recentes e 7,2 milhões de UI totais (3 doses semanais) para casos tardios.  * ","{""latency_ms"": 19081.5, ""ttft_ms"": 2793.5, ""rag_ms"": 368.694, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p665:ManualGestacaoAltoRisco 2022;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p94:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p95:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualGestacaoAltoRisco_2022#p664:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p409:ManualTecnico PrenatalPuerperio"", ""response_len"": 1794, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 17494379874, ""ollama_eval_count"": 518, ""ollama_eval_duration_ns"": 16111873662, ""gen_tokens_per_sec"": 32.15, ""human_judge_pending"": true, ""rag_mode"": ""on""}"
Q015,hard,ollama,off,false,false,review,,,false,,11899.7,464.0,32.383,"Não há informação suficiente para responder com a dose exata em UI, pois o texto do contexto não contém o conteúdo específico do ""ManualGestacaoAltoRisco_2022"" nem os valores numéricos da dosagem de p","{""latency_ms"": 11899.7, ""ttft_ms"": 464.0, ""response_len"": 1529, ""ollama_total_duration_ns"": 11808904886, ""ollama_eval_count"": 366, ""ollama_eval_duration_ns"": 11302385899, ""gen_tokens_per_sec"": 32.383, ""human_judge_pending"": true, ""rag_mode"": ""off""}"
Q015,hard,gemini,on,false,false,review,,,false,375.4,3717.0,2606.8,421.355,"A dose de penicilina benzatina recomendada pelo Manual de Gestação de Alto Risco (2022) para o tratamento da sífilis em gestantes é de 2,4 milhões de UI por dose [4].  **Com base nos trechos recuperad","{""latency_ms"": 3717.0, ""ttft_ms"": 2606.8, ""rag_ms"": 375.4, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p665:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p95:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualGestacaoAltoRisco_2022#p664:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p409:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1179:ManualGestacaoAltoRisco 2022"", ""response_len"": 1408, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 421.355, ""tok_s_estimated"": true, ""human_judge_pending"": true, ""rag_mode"": ""on""}"
Q016,medium,ollama,on,false,true,true,não deve ultrapassar sete dias,,false,378.1,14450.8,2789.1,32.259,"O Manual Gestação Alto Risco 2022 estabelece que o intervalo entre as doses de penicilina na gestante **não deve ultrapassar sete dias** [5].  *   Caso o intervalo entre as doses ultrapasse sete dias,","{""latency_ms"": 14450.8, ""ttft_ms"": 2789.1, ""rag_ms"": 378.079, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p348:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p392:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p665:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1779:ManualGestacaoAltoRisco 2022"", ""response_len"": 1491, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12742592800, ""ollama_eval_count"": 372, ""ollama_eval_duration_ns"": 11531525448, ""gen_tokens_per_sec"": 32.259, ""rag_mode"": ""on""}"
Q016,medium,ollama,off,false,true,false,,não deve ultrapassar sete dias,false,,13672.9,462.2,32.704,"Não há informação suficiente no contexto fornecido para responder com fidelidade ao ""ManualGestacaoAltoRisco_2022"", pois nenhum trecho desse documento específico foi injetado na sessão de recuperação ","{""latency_ms"": 13672.9, ""ttft_ms"": 462.2, ""response_len"": 1837, ""ollama_total_duration_ns"": 13586123121, ""ollama_eval_count"": 426, ""ollama_eval_duration_ns"": 13026090989, ""gen_tokens_per_sec"": 32.704, ""rag_mode"": ""off""}"
Q016,medium,gemini,on,false,true,true,não deve ultrapassar sete dias,,false,369.9,3215.8,2487.7,356.658,O Manual de Gestação de Alto Risco (2022) estabelece que o intervalo entre as doses de penicilina na gestante não deve ultrapassar sete dias [4].  **Com base nos trechos recuperados:** * Caso o interv,"{""latency_ms"": 3215.8, ""ttft_ms"": 2487.7, ""rag_ms"": 369.936, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p348:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p392:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p665:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p1015:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1015, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 356.658, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
